$ICAO,$Registration,sigh,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3
A70712,N552CG,True,Private,Cessna Aircraft Company 550,C550,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/91878_1652989954.jpg,https://cdn.jetphotos.com/full/5/21073_1630596896.jpg,https://cdn.jetphotos.com/full/5/92728_1609105601.jpg
A73263,N563DJ,True,Private,Sikorsky Aircraft Uh-60A,H60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/74758_1577134471.jpg,https://cdn.jetphotos.com/full/6/77975_1576311052.jpg,https://cdn.jetphotos.com/full/5/14487_1551952508.jpg
A811D2,N619SW,True,Private,The Boeing Company 737-3H4,B733,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/47693_1671024750.jpg,https://cdn.jetphotos.com/full/5/45766_1664855437.jpg,https://cdn.jetphotos.com/full/5/27931_1657322674.jpg
A7EC66,N61AA,True,Private,Sikorsky Aircraft Eh-60A,H60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/78532_1670984699.jpg,https://cdn.jetphotos.com/full/6/64756_1669711161.jpg,https://cdn.jetphotos.com/full/6/44301_1667698199.jpg
A817EF,N620TJ,True,Private,Sikorsky Aircraft Uh-60A,H60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/70602_1577222841.jpg,https://cdn.jetphotos.com/full/6/82705_1576271897.jpg,
AB2F99,N82MD,True,Private,Eurocopter France As.365N3,AS65,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/79080_1665473836.jpg,https://cdn.jetphotos.com/full/6/26328_1638318752.jpg,https://cdn.jetphotos.com/full/5/44379_1634017954.jpg
AD8263,N97MD,True,Private,Eurocopter France As.365N3,AS65,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/22250_1648017681.jpg,https://cdn.jetphotos.com/full/6/83996_1642904376.jpg,https://cdn.jetphotos.com/full/6/60302_1611507107.jpg
8980C7,P2-MLJ,True,Private,Bell Helicopter Co 214B-1,B214,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/60264_1604990736.jpg,https://cdn.jetphotos.com/full/6/82276_1509781303.jpg,https://cdn.jetphotos.com/full/5/59833_1455701326.jpg
7C0001,VH-AAB,True,Private,Ba Swallow,ZZZZ,Civ,History,Old Stuff,,Historic,https://en.wikipedia.org/wiki/British_Aircraft_Swallow,https://cdn.jetphotos.com/full/1/10033_1286702867.jpg,,
7C0010,VH-AAQ,True,Private,De Havilland Dh.60 Moth,DH60,Civ,Biplane,History,Old Stuff,Historic,https://en.wikipedia.org/wiki/De_Havilland_DH.60_Moth,,,
7C0012,VH-AAS,True,Australia - Nsw Ambulance,B300 Super King Air,ZZZZ,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/43745_1667520057.jpg,https://cdn.jetphotos.com/full/6/71099_1665709909.jpg,https://cdn.jetphotos.com/full/6/14251_1664439461.jpg
7C0014,VH-AAU,True,Picture This Ballooning Pty Ltd,Kavanagh Balloons E-180,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,https://cdn.jetphotos.com/full/1/81073_1068513186.jpg,https://cdn.jetphotos.com/full/1/14317_1068502346.jpg,https://cdn.jetphotos.com/full/1/70332_1068501467.jpg
7C0015,VH-AAV,True,Private,Pitts Special S-1C,PTS1,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,https://en.wikipedia.org/wiki/Pitts_Special,,,
7C002B,VH-ABH,True,Private,Lockheed Electra Junior L12A,L12,Civ,All Metal,Radial Engine,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/83374_1243047025.jpg,https://cdn.jetphotos.com/full/1/45146_1157730534.jpg,https://cdn.jetphotos.com/full/1/44755_1157306940.jpg
7C002D,VH-ABJ,True,Proflex Pty Ltd,Kavanagh Balloons E-350,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C002F,VH-ABL,True,Private,De Havilland Dh-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/51738_1618229153.jpg,https://cdn.jetphotos.com/full/6/83752_1575034954.jpg,https://cdn.jetphotos.com/full/2/20113_1276866124.jpg
7C0035,VH-ABR,True,Little Aviation Pty Ltd,Douglas Dc-3-G202A,DC3,Civ,Gooney,Rejuvenated,Indestructible,Historic,,https://cdn.jetphotos.com/full/6/17258_1468116991.jpg,https://cdn.jetphotos.com/full/6/54840_1449568800.jpg,https://cdn.jetphotos.com/full/5/33874_1428140506.jpg
7C003D,VH-ABZ,True,Private,Fairchild F-24 R,FA24,Civ,Highwing,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/22154_1193648980.jpg,https://cdn.jetphotos.com/full/2/22467_1158744350.jpg,
7C007C,VH-ADQ,True,Private,Auster J/1 Autocrat,J1,Civ,Highwing,Touring,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/31427_1505003192.jpg,,
7C007F,VH-ADT,True,Private,Auster J/5F Aiglet Trainer,AIGT,Civ,Highwing,Training,Old Stuff,Historic,,,,
7C00C7,VH-AFT,True,Private,Auster J/5F Aiglet Trainer,AIGT,Civ,Highwing,Training,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/76822_1226589210.jpg,https://cdn.jetphotos.com/full/2/79256_1214394803.jpg,https://cdn.jetphotos.com/full/1/94703_1059412460.jpg
7C00E3,VH-AGL,True,Private,Eurocopter As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/96398_1634626507.jpg,https://cdn.jetphotos.com/full/6/65195_1611373066.jpg,https://cdn.jetphotos.com/full/6/85121_1575621772.jpg
7C0144,VH-AJA,True,Private,De Havilland Dh-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/44230_1619689021.jpg,https://cdn.jetphotos.com/full/3/41749_1395824443.jpg,https://cdn.jetphotos.com/full/2/97605_1144989098.jpg
7C0146,VH-AJC,True,Go Wild Ballooning Pty Ltd,Kavanagh Balloons E-180,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C0181,VH-AKZ,True,Private,Air Tractor Inc. At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,,,
7C0191,VH-ALF,True,Private,Fairchild F-24 W,FA24,Civ,Highwing,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/1/74682_1091316613.jpg,,
7C01B3,VH-AMD,True,Australia - Nsw Ambulance,B300 Super King Air,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/98062_1666007020.jpg,https://cdn.jetphotos.com/full/5/98218_1661002745.jpg,https://cdn.jetphotos.com/full/6/85268_1655783501.jpg
7C01C0,VH-AMQ,True,Australia - Nsw Ambulance,B300 Super King Air,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/24974_1666673414.jpg,https://cdn.jetphotos.com/full/5/61249_1656211437.jpg,https://cdn.jetphotos.com/full/5/92086_1654411214.jpg
7C01C1,VH-AMR,True,Australia - Nsw Ambulance,B300 Super King Air,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/47642_1659888030.jpg,https://cdn.jetphotos.com/full/6/49357_1658739339.jpg,https://cdn.jetphotos.com/full/5/78863_1657334011.jpg
7C01C6,VH-AMW,True,Shine Air Pty Ltd,De Havilland Dh-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/85314_1624504515.jpg,https://cdn.jetphotos.com/full/5/96448_1596785537.jpg,https://cdn.jetphotos.com/full/1/68960_1250993525.jpg
7C01D6,VH-ANC,True,Private,Bell Helicopter Textron Canada Ltd 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/53471_1640858639.jpg,https://cdn.jetphotos.com/full/5/85550_1575622237.jpg,https://cdn.jetphotos.com/full/6/43991_1555923372.jpg
7C0210,VH-AOY,True,Private,Pitts Special S-1C,PTS1,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,https://en.wikipedia.org/wiki/Pitts_Special,,,
7C021C,VH-APA,True,Go Wild Ballooning Pty Ltd,Kavanagh Balloons E-120,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C021F,VH-APD,True,Private,Hughes Helicopters 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,,,,
7C0220,VH-APE,True,Private,De Havilland Dh-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/99086_1623487146.jpg,https://cdn.jetphotos.com/full/3/99114_1315207761.jpg,https://cdn.jetphotos.com/full/1/13313_1157382463.jpg
7C0221,VH-APF,True,National Software Pty Ltd,Hughes Helicopters 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,,,,
7C022C,VH-APQ,True,Tiger Moth Joy Rides Pty Ltd,De Havilland Dh-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,,,,
7C022E,VH-APS,True,Goldrush Ballooning Pty Ltd,Kavanagh Balloons E-120,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C0248,VH-AQI,True,Private,Aerostar Yak-52,YK52,Civ,Vashe Zdorovye,Basic Trainer,Soviet Union,Da Comrade,https://en.wikipedia.org/wiki/Yakovlev_Yak-52,https://cdn.jetphotos.com/full/6/28595_1634961860.jpg,,
7C0255,VH-AQV,True,Trans Tasmanian Air Services Pty Ltd,Dhc-2 Beaver Al1,DHC2,Civ,STOL,Bush Plane,Speak Up Sonny,Historic,https://en.wikipedia.org/wiki/De_Havilland_Canada_DHC-2_Beaver,https://cdn.jetphotos.com/full/5/91025_1636076701.jpg,,
7C0264,VH-ARA,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/57096_1618133471.jpg,https://cdn.jetphotos.com/full/5/11777_1478629605.jpg,https://cdn.jetphotos.com/full/5/46612_1478438650.jpg
7C0293,VH-ASL,True,Private,Kavanagh Balloons D-84,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C02B1,VH-ATF,True,Private,Aero Commander 690-A,AC90,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/29620_1668869504.jpg,https://cdn.jetphotos.com/full/5/50632_1662106153.jpg,https://cdn.jetphotos.com/full/6/21817_1660952060.jpg
7C02C5,VH-ATZ,True,Private,Eurocopter Deutschland Gmbh Mbb - Bk 117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/96175_1616909706.jpg,https://cdn.jetphotos.com/full/1/52024_1263470837.jpg,https://cdn.jetphotos.com/full/2/19044_1210305002.jpg
7C02E9,VH-AUZ,True,Private,De Havilland Dh-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/12337_1515491000.jpg,https://cdn.jetphotos.com/full/5/93798_1421546044.jpg,https://cdn.jetphotos.com/full/2/13783_1298072685.jpg
7C0318,VH-AWA,True,Royal Australian Air Force,De Havilland Dh-82A Tiger Moth,DH82,Mil,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/70050_1580791881.jpg,https://cdn.jetphotos.com/full/5/77660_1566192932.jpg,https://cdn.jetphotos.com/full/5/52169_1405926110.jpg
7C031B,VH-AWD,True,Trans Tasmanian Air Services Pty Ltd,Dhc-2 Beaver Al1,DHC2,Civ,STOL,Bush Plane,Speak Up Sonny,Historic,https://en.wikipedia.org/wiki/De_Havilland_Canada_DHC-2_Beaver,https://cdn.jetphotos.com/full/2/61620_1147200961.jpg,,
7C032C,VH-AWU,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/17101_1658134717.jpg,https://cdn.jetphotos.com/full/5/13123_1575622782.jpg,https://cdn.jetphotos.com/full/5/95085_1516433774.jpg
7C0389,VH-AZF,True,Private,De Havilland Dh-82A Tiger Moth,DH82,Civ,History,Old Stuff,,Historic,,https://cdn.jetphotos.com/full/2/21427_1291449708.jpg,https://cdn.jetphotos.com/full/2/54674_1229679075.jpg,https://cdn.jetphotos.com/full/1/64480_1150983550.jpg
7C0510,VH-BAA,True,Private,Eurocopter Ec 130 B4,EC30,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/90990_1428040223.jpg,,
7C0521,VH-BAR,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/3/87305_1350967892.jpg,https://cdn.jetphotos.com/full/1/60272_1254666866.jpg,https://cdn.jetphotos.com/full/2/74978_1161920916.jpg
7C0544,VH-BBQ,True,Private,Pitts Aviation Enterprises S-2E,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,https://en.wikipedia.org/wiki/Pitts_Special,https://cdn.jetphotos.com/full/6/48673_1602472532.jpg,https://cdn.jetphotos.com/full/6/30710_1602326101.jpg,
7C0560,VH-BCI,True,Phil Unicomb Aviation Pty Ltd,Lawrence Engineering And Sales Pty Ltd Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/96167_1615458113.jpg,https://cdn.jetphotos.com/full/1/20423_1179580940.jpg,
7C0583,VH-BDH,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,,,
7C0586,VH-BDK,True,Private,Lake A/C Div. Of Consolidated Aeronautics Inc. La-4-200,LA4,Civ,Amphibian,Seaplane,Nice Weather For Ducks,Joe Cool,,https://cdn.jetphotos.com/full/3/86199_1392625609.jpg,,
7C05EB,VH-BGD,True,Private,Cessna Aircraft Company R172K,C172,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/53039_1539381078.jpg,,
7C05F3,VH-BGL,True,Private,Beagle Aircraft Ltd A61,AUS6,Civ,Highwing,,Old Stuff,Historic,,,,
7C05F6,VH-BGO,True,Private,Lawrence Engineering And Sales Pty Ltd Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/91824_1421546492.jpg,https://cdn.jetphotos.com/full/1/82787_1170055535.jpg,https://cdn.jetphotos.com/full/2/51991_1155453562.jpg
7C061A,VH-BHO,True,Private,Bell Helicopter Co 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/11237_1640918759.jpg,https://cdn.jetphotos.com/full/6/38936_1524568255.jpg,
7C0635,VH-BIF,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/48858_1631664475.jpg,https://cdn.jetphotos.com/full/5/26966_1631335176.jpg,https://cdn.jetphotos.com/full/5/82576_1613986637.jpg
7C06AC,VH-BLQ,True,Picture This Ballooning Pty. Ltd.,Kavanagh Balloons D-77,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,https://cdn.jetphotos.com/full/2/20710_1204434308.jpg,,
7C06AD,VH-BLR,True,Private,Bell Helicopter Co 206B (Ii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/72991_1652626117.jpg,https://cdn.jetphotos.com/full/5/36481_1630474636.jpg,https://cdn.jetphotos.com/full/6/16560_1611484023.jpg
7C06D0,VH-BMQ,True,Private,Schweizer Aircraft Corp 269C-1,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,,https://cdn.jetphotos.com/full/2/76241_1086011914.jpg,,
7C06D7,VH-BMX,True,Private,Cessna Aircraft Company 182T,C182,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/37073_1595070194.jpg,https://cdn.jetphotos.com/full/5/24315_1594262370.jpg,https://cdn.jetphotos.com/full/6/18579_1577600872.jpg
7C0709,VH-BOB,True,Private,Commonwealth Aircraft Corp Ca-18 Mk 21,P51,Civ,Land Down Under,Warbird,Fighter,Historic,,https://cdn.jetphotos.com/full/5/77906_1595927203.jpg,https://cdn.jetphotos.com/full/5/80212_1555510524.jpg,https://cdn.jetphotos.com/full/3/53520_1334184002.jpg
7C0713,VH-BOL,True,Private,Kavanagh Balloons D-90,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C071A,VH-BOS,True,Private,De Havilland Canada Dhc-2,DHC2,Civ,STOL,Bush Plane,Speak Up Sonny,Historic,,,,
7C0731,VH-BPF,True,The International Balloon Flight Company (Australia) Pty Ltd,Kavanagh Balloons E-260,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C0736,VH-BPK,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,,,
7C0738,VH-BPM,True,Global Ballooning Pty Ltd,Kavanagh Balloons E-240,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C0758,VH-BQI,True,Private,Schweizer Aircraft Corp 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,,,,
7C0759,VH-BQJ,True,Private,Aero Vodochody L-29,L29,Civ,Da Comrade,Jet Trainer,Must Be Nice,Joe Cool,https://en.wikipedia.org/wiki/Aero_L-29_Delf%C3%ADn,https://cdn.jetphotos.com/full/2/78451_1216608556.jpg,https://cdn.jetphotos.com/full/2/69077_1089883450.jpg,https://cdn.jetphotos.com/full/2/11051_1071986854.jpg
7C075B,VH-BQL,True,Private,Kavanagh Balloons C-77,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C0768,VH-BQY,True,Carnegie Mustering Pty Ltd,Schweizer Aircraft Corp 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,,https://cdn.jetphotos.com/full/1/62138_1287056248.jpg,,
7C07C3,VH-BTH,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,,,
7C07C4,VH-BTI,True,Private,Piper Aircraft Corp Pa-31,PA31,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/48345_1663852296.jpg,https://cdn.jetphotos.com/full/1/47278_1249565174.jpg,https://cdn.jetphotos.com/full/1/15482_1248319622.jpg
7C07CB,VH-BTP,True,Wrightsair Pty Ltd,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/11583_1612432134.jpg,https://cdn.jetphotos.com/full/6/40885_1575728630.jpg,https://cdn.jetphotos.com/full/5/25800_1480513976.jpg
7C07EA,VH-BUK,True,Private,Aerospatiale Industries As.350Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/15081_1657197719.jpg,https://cdn.jetphotos.com/full/6/54955_1546559766.jpg,https://cdn.jetphotos.com/full/4/75150_1326336035.jpg
7C07F5,VH-BUV,True,Balloon Joy Flights Pty Ltd,Kavanagh Balloons B-350,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C0817,VH-BVT,True,Private,Yakovlev Aircraft Factories Yak-18T,Y18T,Civ,You Came Here In That Thing,Vashe Zdorovye,Soviet Union,Da Comrade,,https://cdn.jetphotos.com/full/6/77782_1430299003.jpg,https://cdn.jetphotos.com/full/2/29642_1272971631.jpg,https://cdn.jetphotos.com/full/2/32393_1251054744.jpg
7C0818,VH-BVU,True,Private,Aerospatiale Industries Sv 4 B,SV4,Civ,Biplane,Basic Trainer,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/21220_1612371843.jpg,https://cdn.jetphotos.com/full/6/52629_1612371791.jpg,https://cdn.jetphotos.com/full/6/19093_1603947898.jpg
7C085A,VH-BXO,True,Private,Cessna Aircraft Company 182T,C182,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/6/72784_1590245386.jpg,https://cdn.jetphotos.com/full/6/84683_1590043713.jpg,https://cdn.jetphotos.com/full/6/81129_1588650857.jpg
7C087C,VH-BYM,True,Private,Auster Aircraft Ltd D,AUS5,Civ,Liason,Observation,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/39887_1268663299.jpg,https://cdn.jetphotos.com/full/1/69633_1157130748.jpg,
7C0882,VH-BYS,True,Private,Taylorcraft Aeroplanes (England) Ltd Auster Mk Iii F,STOR,Civ,Liason,Observation,Old Stuff,Historic,,,,
7C08A8,VH-BZU,True,Private,Cameron Balloons Ltd Helmet-120,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,https://cdn.jetphotos.com/full/2/89357_1105888205.jpg,,
7C0A2D,VH-CAN,True,Dawn Drifters Pty Ltd,Kavanagh Balloons E-240,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,https://cdn.jetphotos.com/full/5/39563_1588295074.jpg,https://cdn.jetphotos.com/full/6/69358_1469165685.jpg,
7C0A75,VH-CCN,True,Private,Cessna Aircraft Company 404,C404,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/4/45533_1356587533.jpg,https://cdn.jetphotos.com/full/1/46821_1225105779.jpg,https://cdn.jetphotos.com/full/2/10744_1193989333.jpg
7C0AB9,VH-CEJ,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/1/63844_1088468482.jpg,https://cdn.jetphotos.com/full/1/76807_1053901809.jpg,https://cdn.jetphotos.com/full/2/24396_1053901735.jpg
7C0B29,VH-CHN,True,Stepwood Nominees Pty Ltd,Consolidated Vultee Aircraft Corp Stinson Division L-5,L5,Civ,Liason,History,Speak Up Sonny,Historic,,https://cdn.jetphotos.com/full/2/18445_1220761585.jpg,https://cdn.jetphotos.com/full/1/10063_1179581838.jpg,https://cdn.jetphotos.com/full/2/85606_1156846729.jpg
7C0B2A,VH-CHO,True,Private,Eurocopter France As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/1/78147_1198127840.jpg,,
7C0B48,VH-CII,True,Private,Beech Aircraft Corp E18-S,BE18,Civ,Twin Beech,Twin Tail,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/61078_1187518090.jpg,https://cdn.jetphotos.com/full/1/84057_1185058315.jpg,https://cdn.jetphotos.com/full/1/56206_1157310040.jpg
7C0B59,VH-CIZ,True,Flightscope Aviation Pty Ltd,Extra-Flugzeugbau Gmbh Extra 300,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/6/88349_1628152591.jpg,https://cdn.jetphotos.com/full/6/54922_1589155765.jpg,https://cdn.jetphotos.com/full/6/77120_1572085686.jpg
7C0B8D,VH-CKF,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/36955_1648035167.jpg,https://cdn.jetphotos.com/full/6/70282_1620526954.jpg,https://cdn.jetphotos.com/full/6/19729_1601734122.jpg
7C0BBF,VH-CLT,True,Private,Aero Commander 690-A,AC90,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/10687_1626609038.jpg,https://cdn.jetphotos.com/full/6/14383_1610451565.jpg,https://cdn.jetphotos.com/full/6/77125_1490333034.jpg
